Source,Target,Type,Id,Label,Weight,0
4661.0,325.0,Undirected,14555,,1,0
4262.0,18095.0,Undirected,14556,,1,0
18095.0,11081.0,Undirected,14557,,1,0
18095.0,7603.0,Undirected,14558,,1,0
7341.0,9073.0,Undirected,14559,,1,0
5540.0,3245.0,Undirected,14560,,1,0
5540.0,8304.0,Undirected,14561,,1,0
3245.0,16342.0,Undirected,14562,,1,0
3245.0,12083.0,Undirected,14563,,1,0
3683.0,8281.0,Undirected,14564,,1,0
3683.0,10209.0,Undirected,14565,,1,0
8281.0,3392.0,Undirected,14566,,1,0
7171.0,10975.0,Undirected,14567,,1,0
1499.0,2188.0,Undirected,14568,,1,0
2188.0,1790.0,Undirected,14569,,1,0
493.0,370.0,Undirected,14570,,1,0
6487.0,445.0,Undirected,14571,,1,0
6487.0,8557.0,Undirected,14572,,1,0
445.0,10169.0,Undirected,14573,,1,0
445.0,13995.0,Undirected,14574,,1,0
3705.0,20018.0,Undirected,14575,,1,0
3705.0,4038.0,Undirected,14576,,1,0
10854.0,2433.0,Undirected,14577,,1,0
10854.0,3371.0,Undirected,14578,,1,0
2433.0,12923.0,Undirected,14579,,1,0
2433.0,19186.0,Undirected,14580,,1,0
1943.0,9718.0,Undirected,14581,,1,0
3561.0,4932.0,Undirected,14582,,1,0
4304.0,19585.0,Undirected,14583,,1,0
4304.0,12553.0,Undirected,14584,,1,0
2406.0,14297.0,Undirected,14585,,1,0
4994.0,20315.0,Undirected,14586,,1,0
6929.0,11137.0,Undirected,14587,,1,0
9449.0,7453.0,Undirected,14588,,1,0
7453.0,15958.0,Undirected,14589,,1,0
7453.0,18137.0,Undirected,14590,,1,0
8013.0,19736.0,Undirected,14591,,1,0
2310.0,5975.0,Undirected,14592,,1,0
2128.0,19515.0,Undirected,14593,,1,0
4075.0,13397.0,Undirected,14594,,1,0
17042.0,5129.0,Undirected,14595,,1,0
9850.0,18233.0,Undirected,14596,,1,0
9850.0,12676.0,Undirected,14597,,1,0
9850.0,4946.0,Undirected,14598,,1,0
10868.0,20521.0,Undirected,14599,,1,0
10868.0,7635.0,Undirected,14600,,1,0
5932.0,12938.0,Undirected,14601,,1,0
5932.0,9642.0,Undirected,14602,,1,0
5932.0,5076.0,Undirected,14603,,1,0
5932.0,15262.0,Undirected,14604,,1,0
5932.0,3526.0,Undirected,14605,,1,0
5932.0,12132.0,Undirected,14606,,1,0
5932.0,8318.0,Undirected,14607,,1,0
5932.0,1589.0,Undirected,14608,,1,0
5932.0,12210.0,Undirected,14609,,1,0
5932.0,19369.0,Undirected,14610,,1,0
5932.0,1714.0,Undirected,14611,,1,0
5932.0,599.0,Undirected,14612,,1,0
9642.0,373.0,Undirected,14613,,1,0
5076.0,19933.0,Undirected,14614,,1,0
3526.0,18914.0,Undirected,14615,,1,0
8318.0,6860.0,Undirected,14616,,1,0
8318.0,4648.0,Undirected,14617,,1,0
1589.0,5639.0,Undirected,14618,,1,0
12210.0,10878.0,Undirected,14619,,1,0
4130.0,408.0,Undirected,14620,,1,0
11626.0,7979.0,Undirected,14621,,1,0
1296.0,12789.0,Undirected,14622,,1,0
1296.0,13620.0,Undirected,14623,,1,0
669.0,14542.0,Undirected,14624,,1,0
669.0,5597.0,Undirected,14625,,1,0
669.0,16137.0,Undirected,14626,,1,0
938.0,17251.0,Undirected,14627,,1,0
938.0,8941.0,Undirected,14628,,1,0
1202.0,20060.0,Undirected,14629,,1,0
1202.0,5715.0,Undirected,14630,,1,0
1760.0,7995.0,Undirected,14631,,1,0
1760.0,1255.0,Undirected,14632,,1,0
1251.0,3089.0,Undirected,14633,,1,0
1251.0,848.0,Undirected,14634,,1,0
3089.0,19160.0,Undirected,14635,,1,0
2504.0,2834.0,Undirected,14636,,1,0
2504.0,15857.0,Undirected,14637,,1,0
2504.0,17232.0,Undirected,14638,,1,0
2504.0,8990.0,Undirected,14639,,1,0
2834.0,1484.0,Undirected,14640,,1,0
17232.0,8979.0,Undirected,14641,,1,0
17232.0,10207.0,Undirected,14642,,1,0
11737.0,8359.0,Undirected,14643,,1,0
11737.0,19606.0,Undirected,14644,,1,0
4426.0,297.0,Undirected,14645,,1,0
4426.0,748.0,Undirected,14646,,1,0
1032.0,20015.0,Undirected,14647,,1,0
3131.0,12611.0,Undirected,14648,,1,0
3131.0,5152.0,Undirected,14649,,1,0
3131.0,13110.0,Undirected,14650,,1,0
3131.0,6431.0,Undirected,14651,,1,0
3131.0,3071.0,Undirected,14652,,1,0
3131.0,3011.0,Undirected,14653,,1,0
12611.0,9058.0,Undirected,14654,,1,0
12611.0,13246.0,Undirected,14655,,1,0
5152.0,9055.0,Undirected,14656,,1,0
5152.0,15814.0,Undirected,14657,,1,0
5152.0,9131.0,Undirected,14658,,1,0
5152.0,13653.0,Undirected,14659,,1,0
5152.0,15334.0,Undirected,14660,,1,0
5152.0,3630.0,Undirected,14661,,1,0
5152.0,1721.0,Undirected,14662,,1,0
5152.0,16700.0,Undirected,14663,,1,0
5152.0,15052.0,Undirected,14664,,1,0
6431.0,19126.0,Undirected,14665,,1,0
3071.0,16311.0,Undirected,14666,,1,0
3011.0,17648.0,Undirected,14667,,1,0
716.0,753.0,Undirected,14668,,1,0
716.0,12687.0,Undirected,14669,,1,0
4514.0,15803.0,Undirected,14670,,1,0
17.0,17162.0,Undirected,14671,,1,0
17.0,10958.0,Undirected,14672,,1,0
5257.0,11894.0,Undirected,14673,,1,0
13445.0,6125.0,Undirected,14674,,1,0
1205.0,20512.0,Undirected,14675,,1,0
1423.0,20737.0,Undirected,14676,,1,0
3264.0,14697.0,Undirected,14677,,1,0
3264.0,2151.0,Undirected,14678,,1,0
3422.0,14688.0,Undirected,14679,,1,0
218.0,18314.0,Undirected,14680,,1,0
218.0,14313.0,Undirected,14681,,1,0
8648.0,9178.0,Undirected,14682,,1,0
8648.0,2770.0,Undirected,14683,,1,0
6038.0,20424.0,Undirected,14684,,1,0
6038.0,11672.0,Undirected,14685,,1,0
7329.0,2654.0,Undirected,14686,,1,0
7329.0,12621.0,Undirected,14687,,1,0
7329.0,9944.0,Undirected,14688,,1,0
2654.0,16452.0,Undirected,14689,,1,0
2654.0,19139.0,Undirected,14690,,1,0
2654.0,6465.0,Undirected,14691,,1,0
11457.0,20636.0,Undirected,14692,,1,0
11457.0,3395.0,Undirected,14693,,1,0
11457.0,16413.0,Undirected,14694,,1,0
11457.0,5553.0,Undirected,14695,,1,0
11457.0,12122.0,Undirected,14696,,1,0
3395.0,9427.0,Undirected,14697,,1,0
5553.0,17358.0,Undirected,14698,,1,0
10453.0,11956.0,Undirected,14699,,1,0
10971.0,12865.0,Undirected,14700,,1,0
10971.0,5118.0,Undirected,14701,,1,0
4096.0,3520.0,Undirected,14702,,1,0
4096.0,1815.0,Undirected,14703,,1,0
3520.0,14801.0,Undirected,14704,,1,0
12338.0,8834.0,Undirected,14705,,1,0
12338.0,12998.0,Undirected,14706,,1,0
12338.0,8118.0,Undirected,14707,,1,0
8834.0,16352.0,Undirected,14708,,1,0
2744.0,8363.0,Undirected,14709,,1,0
2744.0,691.0,Undirected,14710,,1,0
8363.0,10541.0,Undirected,14711,,1,0
995.0,15417.0,Undirected,14712,,1,0
8904.0,6801.0,Undirected,14713,,1,0
1674.0,4017.0,Undirected,14714,,1,0
7763.0,19817.0,Undirected,14715,,1,0
7763.0,17109.0,Undirected,14716,,1,0
19817.0,2409.0,Undirected,14717,,1,0
11503.0,6786.0,Undirected,14718,,1,0
2953.0,9123.0,Undirected,14719,,1,0
9378.0,17191.0,Undirected,14720,,1,0
4709.0,18593.0,Undirected,14721,,1,0
62.0,4961.0,Undirected,14722,,1,0
8567.0,5151.0,Undirected,14723,,1,0
5151.0,17272.0,Undirected,14724,,1,0
5151.0,11841.0,Undirected,14725,,1,0
2216.0,15391.0,Undirected,14726,,1,0
1532.0,4645.0,Undirected,14727,,1,0
4645.0,3974.0,Undirected,14728,,1,0
4645.0,1491.0,Undirected,14729,,1,0
8552.0,4815.0,Undirected,14730,,1,0
4815.0,3393.0,Undirected,14731,,1,0
6276.0,18397.0,Undirected,14732,,1,0
12123.0,10515.0,Undirected,14733,,1,0
12123.0,5231.0,Undirected,14734,,1,0
12123.0,11843.0,Undirected,14735,,1,0
12313.0,9900.0,Undirected,14736,,1,0
12313.0,6726.0,Undirected,14737,,1,0
12313.0,6605.0,Undirected,14738,,1,0
9900.0,20045.0,Undirected,14739,,1,0
8335.0,606.0,Undirected,14740,,1,0
8335.0,1596.0,Undirected,14741,,1,0
8335.0,9918.0,Undirected,14742,,1,0
8335.0,20130.0,Undirected,14743,,1,0
606.0,19040.0,Undirected,14744,,1,0
1596.0,1512.0,Undirected,14745,,1,0
1596.0,8992.0,Undirected,14746,,1,0
1596.0,2969.0,Undirected,14747,,1,0
3013.0,17597.0,Undirected,14748,,1,0
3013.0,363.0,Undirected,14749,,1,0
12012.0,717.0,Undirected,14750,,1,0
12012.0,2224.0,Undirected,14751,,1,0
2224.0,21000.0,Undirected,14752,,1,0
10557.0,14578.0,Undirected,14753,,1,0
10557.0,396.0,Undirected,14754,,1,0
14578.0,3376.0,Undirected,14755,,1,0
4101.0,10283.0,Undirected,14756,,1,0
10283.0,18394.0,Undirected,14757,,1,0
10283.0,11472.0,Undirected,14758,,1,0
10283.0,14166.0,Undirected,14759,,1,0
10283.0,657.0,Undirected,14760,,1,0
10283.0,13199.0,Undirected,14761,,1,0
2939.0,14816.0,Undirected,14762,,1,0
2939.0,9791.0,Undirected,14763,,1,0
1475.0,17599.0,Undirected,14764,,1,0
1475.0,10515.0,Undirected,14765,,1,0
9651.0,16248.0,Undirected,14766,,1,0
9651.0,8410.0,Undirected,14767,,1,0
8344.0,13655.0,Undirected,14768,,1,0
8344.0,15203.0,Undirected,14769,,1,0
8344.0,8557.0,Undirected,14770,,1,0
8344.0,20486.0,Undirected,14771,,1,0
8344.0,9945.0,Undirected,14772,,1,0
8557.0,15622.0,Undirected,14773,,1,0
8557.0,20183.0,Undirected,14774,,1,0
8557.0,17600.0,Undirected,14775,,1,0
8792.0,14093.0,Undirected,14776,,1,0
1323.0,1236.0,Undirected,14777,,1,0
1323.0,5118.0,Undirected,14778,,1,0
1236.0,19907.0,Undirected,14779,,1,0
11312.0,376.0,Undirected,14780,,1,0
11312.0,817.0,Undirected,14781,,1,0
376.0,6563.0,Undirected,14782,,1,0
376.0,5199.0,Undirected,14783,,1,0
376.0,1578.0,Undirected,14784,,1,0
376.0,7725.0,Undirected,14785,,1,0
376.0,19925.0,Undirected,14786,,1,0
4044.0,5898.0,Undirected,14787,,1,0
4044.0,3309.0,Undirected,14788,,1,0
4044.0,12429.0,Undirected,14789,,1,0
4044.0,9942.0,Undirected,14790,,1,0
5898.0,1120.0,Undirected,14791,,1,0
3309.0,1668.0,Undirected,14792,,1,0
12429.0,13572.0,Undirected,14793,,1,0
2417.0,10642.0,Undirected,14794,,1,0
2417.0,9655.0,Undirected,14795,,1,0
2417.0,17420.0,Undirected,14796,,1,0
2417.0,8005.0,Undirected,14797,,1,0
2417.0,6984.0,Undirected,14798,,1,0
2417.0,2920.0,Undirected,14799,,1,0
2417.0,17030.0,Undirected,14800,,1,0
2417.0,17754.0,Undirected,14801,,1,0
2417.0,11608.0,Undirected,14802,,1,0
2417.0,17230.0,Undirected,14803,,1,0
2417.0,10883.0,Undirected,14804,,1,0
2417.0,17381.0,Undirected,14805,,1,0
2417.0,9394.0,Undirected,14806,,1,0
2417.0,17984.0,Undirected,14807,,1,0
2417.0,13820.0,Undirected,14808,,1,0
2417.0,6422.0,Undirected,14809,,1,0
10642.0,5410.0,Undirected,14810,,1,0
9655.0,17840.0,Undirected,14811,,1,0
8005.0,12040.0,Undirected,14812,,1,0
8005.0,4176.0,Undirected,14813,,1,0
2920.0,10341.0,Undirected,14814,,1,0
17030.0,6696.0,Undirected,14815,,1,0
11608.0,8827.0,Undirected,14816,,1,0
11608.0,2629.0,Undirected,14817,,1,0
10883.0,21092.0,Undirected,14818,,1,0
10883.0,2109.0,Undirected,14819,,1,0
9394.0,1281.0,Undirected,14820,,1,0
13820.0,10390.0,Undirected,14821,,1,0
3863.0,1163.0,Undirected,14822,,1,0
10589.0,8132.0,Undirected,14823,,1,0
8132.0,18471.0,Undirected,14824,,1,0
150.0,10092.0,Undirected,14825,,1,0
150.0,10038.0,Undirected,14826,,1,0
10092.0,397.0,Undirected,14827,,1,0
5951.0,16016.0,Undirected,14828,,1,0
5951.0,12879.0,Undirected,14829,,1,0
5951.0,17328.0,Undirected,14830,,1,0
5951.0,8059.0,Undirected,14831,,1,0
11440.0,3374.0,Undirected,14832,,1,0
3374.0,20093.0,Undirected,14833,,1,0
3374.0,6855.0,Undirected,14834,,1,0
1806.0,16438.0,Undirected,14835,,1,0
1806.0,623.0,Undirected,14836,,1,0
369.0,8092.0,Undirected,14837,,1,0
369.0,4250.0,Undirected,14838,,1,0
369.0,2805.0,Undirected,14839,,1,0
8092.0,18885.0,Undirected,14840,,1,0
8092.0,1682.0,Undirected,14841,,1,0
4250.0,5634.0,Undirected,14842,,1,0
7065.0,2148.0,Undirected,14843,,1,0
7065.0,4513.0,Undirected,14844,,1,0
2148.0,7692.0,Undirected,14845,,1,0
1375.0,20558.0,Undirected,14846,,1,0
1375.0,6316.0,Undirected,14847,,1,0
4811.0,15757.0,Undirected,14848,,1,0
4811.0,11145.0,Undirected,14849,,1,0
7937.0,761.0,Undirected,14850,,1,0
5431.0,14542.0,Undirected,14851,,1,0
5431.0,8304.0,Undirected,14852,,1,0
8847.0,4280.0,Undirected,14853,,1,0
8847.0,6222.0,Undirected,14854,,1,0
4280.0,15460.0,Undirected,14855,,1,0
2863.0,17729.0,Undirected,14856,,1,0
2863.0,1396.0,Undirected,14857,,1,0
5140.0,16704.0,Undirected,14858,,1,0
5140.0,4794.0,Undirected,14859,,1,0
5140.0,18318.0,Undirected,14860,,1,0
5140.0,9804.0,Undirected,14861,,1,0
5140.0,16180.0,Undirected,14862,,1,0
5140.0,4579.0,Undirected,14863,,1,0
4794.0,429.0,Undirected,14864,,1,0
9804.0,4828.0,Undirected,14865,,1,0
4380.0,12526.0,Undirected,14866,,1,0
11002.0,736.0,Undirected,14867,,1,0
11002.0,12644.0,Undirected,14868,,1,0
736.0,7597.0,Undirected,14869,,1,0
736.0,1024.0,Undirected,14870,,1,0
19872.0,4474.0,Undirected,14871,,1,0
9205.0,4997.0,Undirected,14872,,1,0
9205.0,17839.0,Undirected,14873,,1,0
5975.0,9437.0,Undirected,14874,,1,0
5975.0,21109.0,Undirected,14875,,1,0
5975.0,12330.0,Undirected,14876,,1,0
5975.0,12701.0,Undirected,14877,,1,0
9437.0,1237.0,Undirected,14878,,1,0
21109.0,10388.0,Undirected,14879,,1,0
12330.0,6961.0,Undirected,14880,,1,0
12065.0,16705.0,Undirected,14881,,1,0
12065.0,7803.0,Undirected,14882,,1,0
10122.0,7954.0,Undirected,14883,,1,0
6981.0,4846.0,Undirected,14884,,1,0
6981.0,8940.0,Undirected,14885,,1,0
10895.0,9064.0,Undirected,14886,,1,0
10895.0,10610.0,Undirected,14887,,1,0
9064.0,13080.0,Undirected,14888,,1,0
9064.0,7951.0,Undirected,14889,,1,0
9064.0,49.0,Undirected,14890,,1,0
2730.0,17975.0,Undirected,14891,,1,0
2730.0,1827.0,Undirected,14892,,1,0
11447.0,2833.0,Undirected,14893,,1,0
11447.0,7942.0,Undirected,14894,,1,0
2833.0,6310.0,Undirected,14895,,1,0
10998.0,5939.0,Undirected,14896,,1,0
10998.0,522.0,Undirected,14897,,1,0
5939.0,4955.0,Undirected,14898,,1,0
4986.0,18928.0,Undirected,14899,,1,0
4986.0,8926.0,Undirected,14900,,1,0
1600.0,5324.0,Undirected,14901,,1,0
1600.0,6784.0,Undirected,14902,,1,0
5324.0,4810.0,Undirected,14903,,1,0
8209.0,15802.0,Undirected,14904,,1,0
8209.0,6862.0,Undirected,14905,,1,0
8209.0,11048.0,Undirected,14906,,1,0
8209.0,3783.0,Undirected,14907,,1,0
6862.0,6165.0,Undirected,14908,,1,0
6862.0,20049.0,Undirected,14909,,1,0
6862.0,10245.0,Undirected,14910,,1,0
6862.0,9202.0,Undirected,14911,,1,0
11048.0,16031.0,Undirected,14912,,1,0
7464.0,10360.0,Undirected,14913,,1,0
7464.0,4789.0,Undirected,14914,,1,0
7464.0,17148.0,Undirected,14915,,1,0
10360.0,10347.0,Undirected,14916,,1,0
5791.0,2114.0,Undirected,14917,,1,0
5791.0,11247.0,Undirected,14918,,1,0
11210.0,20167.0,Undirected,14919,,1,0
11210.0,9147.0,Undirected,14920,,1,0
1093.0,15122.0,Undirected,14921,,1,0
1093.0,3308.0,Undirected,14922,,1,0
7265.0,3104.0,Undirected,14923,,1,0
7265.0,12789.0,Undirected,14924,,1,0
7265.0,20522.0,Undirected,14925,,1,0
3104.0,15699.0,Undirected,14926,,1,0
10770.0,19102.0,Undirected,14927,,1,0
19102.0,10333.0,Undirected,14928,,1,0
6260.0,3147.0,Undirected,14929,,1,0
6260.0,6729.0,Undirected,14930,,1,0
3147.0,4713.0,Undirected,14931,,1,0
3519.0,5727.0,Undirected,14932,,1,0
3519.0,1686.0,Undirected,14933,,1,0
5727.0,21153.0,Undirected,14934,,1,0
6284.0,7622.0,Undirected,14935,,1,0
12205.0,19910.0,Undirected,14936,,1,0
5900.0,13150.0,Undirected,14937,,1,0
3055.0,16162.0,Undirected,14938,,1,0
10950.0,1234.0,Undirected,14939,,1,0
1234.0,20731.0,Undirected,14940,,1,0
5812.0,447.0,Undirected,14941,,1,0
5812.0,10839.0,Undirected,14942,,1,0
447.0,18713.0,Undirected,14943,,1,0
8715.0,11097.0,Undirected,14944,,1,0
8715.0,12701.0,Undirected,14945,,1,0
11097.0,20908.0,Undirected,14946,,1,0
3210.0,20218.0,Undirected,14947,,1,0
3210.0,788.0,Undirected,14948,,1,0
7268.0,8601.0,Undirected,14949,,1,0
7268.0,9947.0,Undirected,14950,,1,0
4913.0,18688.0,Undirected,14951,,1,0
5379.0,9714.0,Undirected,14952,,1,0
17167.0,3623.0,Undirected,14953,,1,0
12346.0,14594.0,Undirected,14954,,1,0
12346.0,12474.0,Undirected,14955,,1,0
12125.0,18167.0,Undirected,14956,,1,0
12125.0,8038.0,Undirected,14957,,1,0
12127.0,4555.0,Undirected,14958,,1,0
4555.0,11685.0,Undirected,14959,,1,0
9055.0,10369.0,Undirected,14960,,1,0
9055.0,4335.0,Undirected,14961,,1,0
10369.0,1682.0,Undirected,14962,,1,0
10369.0,15721.0,Undirected,14963,,1,0
10369.0,12005.0,Undirected,14964,,1,0
3227.0,5228.0,Undirected,14965,,1,0
3227.0,14287.0,Undirected,14966,,1,0
3227.0,12035.0,Undirected,14967,,1,0
6551.0,7836.0,Undirected,14968,,1,0
6551.0,15311.0,Undirected,14969,,1,0
9040.0,7954.0,Undirected,14970,,1,0
9040.0,15043.0,Undirected,14971,,1,0
10996.0,10797.0,Undirected,14972,,1,0
4106.0,14291.0,Undirected,14973,,1,0
14291.0,11155.0,Undirected,14974,,1,0
64.0,12904.0,Undirected,14975,,1,0
64.0,4370.0,Undirected,14976,,1,0
7525.0,15864.0,Undirected,14977,,1,0
900.0,17531.0,Undirected,14978,,1,0
900.0,11283.0,Undirected,14979,,1,0
16953.0,12183.0,Undirected,14980,,1,0
7627.0,6208.0,Undirected,14981,,1,0
7627.0,3133.0,Undirected,14982,,1,0
6594.0,10102.0,Undirected,14983,,1,0
3837.0,14582.0,Undirected,14984,,1,0
1392.0,5176.0,Undirected,14985,,1,0
10815.0,20490.0,Undirected,14986,,1,0
11168.0,4165.0,Undirected,14987,,1,0
11168.0,11266.0,Undirected,14988,,1,0
4165.0,16586.0,Undirected,14989,,1,0
1927.0,18203.0,Undirected,14990,,1,0
7420.0,6387.0,Undirected,14991,,1,0
6387.0,17365.0,Undirected,14992,,1,0
285.0,10793.0,Undirected,14993,,1,0
285.0,10038.0,Undirected,14994,,1,0
10793.0,12414.0,Undirected,14995,,1,0
6048.0,3051.0,Undirected,14996,,1,0
6048.0,10833.0,Undirected,14997,,1,0
3051.0,12365.0,Undirected,14998,,1,0
1117.0,17469.0,Undirected,14999,,1,0
1117.0,6568.0,Undirected,15000,,1,0
1117.0,19567.0,Undirected,15001,,1,0
10475.0,9890.0,Undirected,15002,,1,0
9890.0,7600.0,Undirected,15003,,1,0
9890.0,2894.0,Undirected,15004,,1,0
9890.0,18540.0,Undirected,15005,,1,0
9890.0,7717.0,Undirected,15006,,1,0
9890.0,8189.0,Undirected,15007,,1,0
9890.0,7697.0,Undirected,15008,,1,0
9890.0,836.0,Undirected,15009,,1,0
8786.0,16672.0,Undirected,15010,,1,0
4142.0,3906.0,Undirected,15011,,1,0
4142.0,5398.0,Undirected,15012,,1,0
3906.0,11157.0,Undirected,15013,,1,0
334.0,10870.0,Undirected,15014,,1,0
9711.0,20898.0,Undirected,15015,,1,0
9711.0,10260.0,Undirected,15016,,1,0
9711.0,951.0,Undirected,15017,,1,0
9711.0,8592.0,Undirected,15018,,1,0
10133.0,21020.0,Undirected,15019,,1,0
8600.0,4366.0,Undirected,15020,,1,0
8600.0,533.0,Undirected,15021,,1,0
4366.0,6692.0,Undirected,15022,,1,0
4366.0,13623.0,Undirected,15023,,1,0
4366.0,13664.0,Undirected,15024,,1,0
4366.0,3275.0,Undirected,15025,,1,0
11835.0,9697.0,Undirected,15026,,1,0
4469.0,14713.0,Undirected,15027,,1,0
4469.0,6607.0,Undirected,15028,,1,0
3096.0,6049.0,Undirected,15029,,1,0
3096.0,9123.0,Undirected,15030,,1,0
6049.0,12594.0,Undirected,15031,,1,0
1509.0,11644.0,Undirected,15032,,1,0
11644.0,18371.0,Undirected,15033,,1,0
9427.0,6101.0,Undirected,15034,,1,0
2800.0,5308.0,Undirected,15035,,1,0
2800.0,21111.0,Undirected,15036,,1,0
2800.0,18506.0,Undirected,15037,,1,0
9885.0,14661.0,Undirected,15038,,1,0
9885.0,3974.0,Undirected,15039,,1,0
9885.0,7843.0,Undirected,15040,,1,0
7397.0,17252.0,Undirected,15041,,1,0
2425.0,11324.0,Undirected,15042,,1,0
2425.0,23.0,Undirected,15043,,1,0
11324.0,16390.0,Undirected,15044,,1,0
9940.0,11055.0,Undirected,15045,,1,0
9940.0,21046.0,Undirected,15046,,1,0
9940.0,2334.0,Undirected,15047,,1,0
9940.0,17950.0,Undirected,15048,,1,0
9940.0,7553.0,Undirected,15049,,1,0
9940.0,18385.0,Undirected,15050,,1,0
9940.0,11359.0,Undirected,15051,,1,0
9940.0,1748.0,Undirected,15052,,1,0
9940.0,20680.0,Undirected,15053,,1,0
9940.0,9282.0,Undirected,15054,,1,0
9940.0,6560.0,Undirected,15055,,1,0
9940.0,11484.0,Undirected,15056,,1,0
9940.0,10468.0,Undirected,15057,,1,0
11055.0,16643.0,Undirected,15058,,1,0
11055.0,16657.0,Undirected,15059,,1,0
11055.0,1981.0,Undirected,15060,,1,0
2334.0,16649.0,Undirected,15061,,1,0
7553.0,17134.0,Undirected,15062,,1,0
11359.0,19649.0,Undirected,15063,,1,0
9282.0,4543.0,Undirected,15064,,1,0
11484.0,10737.0,Undirected,15065,,1,0
6415.0,17181.0,Undirected,15066,,1,0
6415.0,10297.0,Undirected,15067,,1,0
8938.0,7479.0,Undirected,15068,,1,0
8938.0,17614.0,Undirected,15069,,1,0
7479.0,20908.0,Undirected,15070,,1,0
4291.0,11744.0,Undirected,15071,,1,0
2623.0,9775.0,Undirected,15072,,1,0
2623.0,10050.0,Undirected,15073,,1,0
9775.0,10328.0,Undirected,15074,,1,0
12600.0,17772.0,Undirected,15075,,1,0
12600.0,1004.0,Undirected,15076,,1,0
6889.0,16819.0,Undirected,15077,,1,0
6889.0,5122.0,Undirected,15078,,1,0
12208.0,10287.0,Undirected,15079,,1,0
12208.0,4668.0,Undirected,15080,,1,0
10287.0,2317.0,Undirected,15081,,1,0
9329.0,9277.0,Undirected,15082,,1,0
12312.0,9024.0,Undirected,15083,,1,0
12312.0,8483.0,Undirected,15084,,1,0
9024.0,7486.0,Undirected,15085,,1,0
17184.0,3480.0,Undirected,15086,,1,0
7503.0,13101.0,Undirected,15087,,1,0
11812.0,489.0,Undirected,15088,,1,0
328.0,14301.0,Undirected,15089,,1,0
328.0,3322.0,Undirected,15090,,1,0
9094.0,5069.0,Undirected,15091,,1,0
9094.0,13067.0,Undirected,15092,,1,0
5069.0,19445.0,Undirected,15093,,1,0
10907.0,6582.0,Undirected,15094,,1,0
10907.0,3900.0,Undirected,15095,,1,0
6582.0,4108.0,Undirected,15096,,1,0
7733.0,5117.0,Undirected,15097,,1,0
9199.0,14416.0,Undirected,15098,,1,0
4839.0,18609.0,Undirected,15099,,1,0
4839.0,6828.0,Undirected,15100,,1,0
9680.0,10388.0,Undirected,15101,,1,0
11654.0,13931.0,Undirected,15102,,1,0
11654.0,8453.0,Undirected,15103,,1,0
13931.0,4086.0,Undirected,15104,,1,0
9667.0,2542.0,Undirected,15105,,1,0
9667.0,3893.0,Undirected,15106,,1,0
2542.0,3882.0,Undirected,15107,,1,0
9048.0,14435.0,Undirected,15108,,1,0
8997.0,18250.0,Undirected,15109,,1,0
8997.0,935.0,Undirected,15110,,1,0
4648.0,15932.0,Undirected,15111,,1,0
894.0,13280.0,Undirected,15112,,1,0
894.0,7909.0,Undirected,15113,,1,0
2043.0,21131.0,Undirected,15114,,1,0
2043.0,1950.0,Undirected,15115,,1,0
8991.0,6318.0,Undirected,15116,,1,0
8991.0,13253.0,Undirected,15117,,1,0
3060.0,9571.0,Undirected,15118,,1,0
1689.0,13968.0,Undirected,15119,,1,0
1689.0,5356.0,Undirected,15120,,1,0
9665.0,2426.0,Undirected,15121,,1,0
9665.0,12120.0,Undirected,15122,,1,0
2202.0,6969.0,Undirected,15123,,1,0
2202.0,6654.0,Undirected,15124,,1,0
6969.0,19017.0,Undirected,15125,,1,0
4730.0,9142.0,Undirected,15126,,1,0
4730.0,4037.0,Undirected,15127,,1,0
9142.0,7342.0,Undirected,15128,,1,0
11842.0,8329.0,Undirected,15129,,1,0
8329.0,7296.0,Undirected,15130,,1,0
2453.0,6443.0,Undirected,15131,,1,0
262.0,1999.0,Undirected,15132,,1,0
262.0,4428.0,Undirected,15133,,1,0
262.0,18013.0,Undirected,15134,,1,0
262.0,20429.0,Undirected,15135,,1,0
262.0,15208.0,Undirected,15136,,1,0
14398.0,11287.0,Undirected,15137,,1,0
4680.0,5778.0,Undirected,15138,,1,0
11831.0,5390.0,Undirected,15139,,1,0
11831.0,4154.0,Undirected,15140,,1,0
5390.0,7739.0,Undirected,15141,,1,0
7559.0,1959.0,Undirected,15142,,1,0
7559.0,1406.0,Undirected,15143,,1,0
6524.0,14851.0,Undirected,15144,,1,0
6524.0,12644.0,Undirected,15145,,1,0
6524.0,16567.0,Undirected,15146,,1,0
6524.0,5789.0,Undirected,15147,,1,0
6524.0,13461.0,Undirected,15148,,1,0
12644.0,17353.0,Undirected,15149,,1,0
5789.0,15607.0,Undirected,15150,,1,0
5789.0,14484.0,Undirected,15151,,1,0
4150.0,12452.0,Undirected,15152,,1,0
4150.0,16899.0,Undirected,15153,,1,0
12452.0,13812.0,Undirected,15154,,1,0
16899.0,10239.0,Undirected,15155,,1,0
12154.0,845.0,Undirected,15156,,1,0
6526.0,17048.0,Undirected,15157,,1,0
6526.0,7513.0,Undirected,15158,,1,0
6526.0,9701.0,Undirected,15159,,1,0
6526.0,3329.0,Undirected,15160,,1,0
6526.0,7638.0,Undirected,15161,,1,0
6526.0,4965.0,Undirected,15162,,1,0
6526.0,16379.0,Undirected,15163,,1,0
6526.0,624.0,Undirected,15164,,1,0
9317.0,2246.0,Undirected,15165,,1,0
